"ID"	"Gene"	"chr"	"start"	"end"	"strand"	"band"	"type"
"ENSG00000178301"	"AQP11"	"11"	77589391	77610355	1	"q14.1"	"protein_coding"
"ENSG00000074201"	"CLNS1A"	"11"	77514936	77637805	-1	"q14.1"	"protein_coding"
"ENSG00000176340"	"COX8A"	"11"	63974620	63976543	1	"q13.1"	"protein_coding"
"ENSG00000126500"	"FLRT1"	"11"	64103188	64119173	1	"q13.1"	"protein_coding"
"ENSG00000167770"	"OTUB1"	"11"	63985853	64001811	1	"q13.1"	"protein_coding"
"ENSG00000133315"	"MACROD1"	"11"	63998558	64166113	-1	"q13.1"	"protein_coding"
"ENSG00000137760"	"ALKBH8"	"11"	107502726	107565746	-1	"q22.3"	"protein_coding"
"ENSG00000224829"	"TOMM20P1"	"11"	77313606	77314032	1	"q13.5"	"processed_pseudogene"
"ENSG00000152404"	"CWF19L2"	"11"	107326345	107457844	-1	"q22.3"	"protein_coding"
"ENSG00000132749"	"TESMIN"	"11"	68707440	68751520	-1	"q13.3"	"protein_coding"
"ENSG00000152402"	"GUCY1A2"	"11"	106674012	107018524	-1	"q22.3"	"protein_coding"
"ENSG00000247473"	"CARS-AS1"	"11"	3029009	3041260	1	"p15.4"	"antisense"
"ENSG00000069482"	"GAL"	"11"	68683779	68691175	1	"q13.2"	"protein_coding"
"ENSG00000110619"	"CARS"	"11"	3000922	3057613	-1	"p15.4"	"protein_coding"
"ENSG00000086848"	"ALG9"	"11"	111782195	111871581	-1	"q23.1"	"protein_coding"
"ENSG00000254949"	"GNG5P3"	"11"	111864254	111864460	1	"q23.1"	"processed_pseudogene"
"ENSG00000175581"	"MRPL48"	"11"	73787316	73865133	1	"q13.4"	"protein_coding"
"ENSG00000170903"	"MSANTD4"	"11"	105995623	106022403	-1	"q22.3"	"protein_coding"
"ENSG00000245573"	"BDNF-AS"	"11"	27506830	27698231	1	"p14.1"	"processed_transcript"
"ENSG00000148943"	"LIN7C"	"11"	27494418	27506769	-1	"p14.1"	"protein_coding"
"ENSG00000166257"	"SCN3B"	"11"	123629187	123655244	-1	"q24.1"	"protein_coding"
"ENSG00000173898"	"SPTBN2"	"11"	66685248	66729226	-1	"q13.2"	"protein_coding"
"ENSG00000110497"	"AMBRA1"	"11"	46396414	46594125	-1	"p11.2"	"protein_coding"
"ENSG00000166261"	"ZNF202"	"11"	123723914	123741675	-1	"q24.1"	"protein_coding"
"ENSG00000110075"	"PPP6R3"	"11"	68460731	68615334	1	"q13.2"	"protein_coding"
"ENSG00000162236"	"STX5"	"11"	62806897	62832088	-1	"q12.3"	"protein_coding"
"ENSG00000173456"	"RNF26"	"11"	119334527	119337313	1	"q23.3"	"protein_coding"
"ENSG00000235718"	"MFRP"	"11"	119338942	119346705	-1	"q23.3"	"protein_coding"
"ENSG00000223953"	"C1QTNF5"	"11"	119338942	119340940	-1	"q23.3"	"protein_coding"
"ENSG00000254856"	"NDUFA3P2"	"11"	68488609	68488840	-1	"q13.2"	"processed_pseudogene"
"ENSG00000283268"	"TEX54"	"11"	62832319	62832803	-1	"q12.3"	"protein_coding"
"ENSG00000133316"	"WDR74"	"11"	62832342	62841809	-1	"q12.3"	"protein_coding"
"ENSG00000175224"	"ATG13"	"11"	46617527	46674818	1	"p11.2"	"protein_coding"
"ENSG00000175582"	"RAB6A"	"11"	73675638	73761137	-1	"q13.4"	"protein_coding"
"ENSG00000072518"	"MARK2"	"11"	63838928	63911019	1	"q13.1"	"protein_coding"
"ENSG00000036672"	"USP2"	"11"	119355215	119381711	-1	"q23.3"	"protein_coding"
"ENSG00000180423"	"HARBI1"	"11"	46602861	46617909	-1	"p11.2"	"protein_coding"
"ENSG00000254984"	"FTLP6"	"11"	66771246	66771667	-1	"q13.2"	"processed_pseudogene"
"ENSG00000173653"	"RCE1"	"11"	66842835	66846546	1	"q13.2"	"protein_coding"
"ENSG00000173715"	"C11orf80"	"11"	66744451	66843328	1	"q13.2"	"protein_coding"
"ENSG00000213409"	"C1QBPP2"	"11"	66761575	66762399	-1	"q13.2"	"processed_pseudogene"
"ENSG00000176697"	"BDNF"	"11"	27654893	27722058	-1	"p14.1"	"protein_coding"
"ENSG00000252827"	"RN7SKP11"	"12"	96427200	96427486	-1	"q23.1"	"misc_RNA"
"ENSG00000221788"	"MIR1252"	"12"	79419257	79419321	1	"q21.2"	"miRNA"
"ENSG00000283818"	"MIR7844"	"12"	94571231	94571352	-1	"q22"	"miRNA"
"ENSG00000207622"	"MIR619"	"12"	108836908	108837006	-1	"q24.11"	"miRNA"
"ENSG00000241785"	"RN7SL390P"	"12"	54255627	54255910	-1	"q13.13"	"misc_RNA"
"ENSG00000207026"	"RNU6-472P"	"12"	33923374	33923480	-1	"p11.1"	"snRNA"
"ENSG00000276956"	"RN7SL769P"	"12"	110360452	110360746	-1	"q24.11"	"misc_RNA"
"ENSG00000201382"	"RNU6-558P"	"12"	116782105	116782208	1	"q24.22"	"snRNA"
"ENSG00000252863"	"RNU6-1183P"	"12"	101871742	101871801	-1	"q23.2"	"snRNA"
"ENSG00000223273"	"RN7SKP172"	"12"	76315751	76316048	1	"q21.2"	"misc_RNA"
"ENSG00000200475"	"RN7SKP162"	"12"	13683542	13683886	1	"p13.1"	"misc_RNA"
"ENSG00000222950"	"RN7SKP262"	"12"	25779287	25779569	-1	"p12.1"	"misc_RNA"
"ENSG00000212475"	"RNU6-400P"	"12"	33576095	33576200	1	"p11.1"	"snRNA"
"ENSG00000238795"	"SCARNA12"	"12"	6967337	6967606	-1	"p13.31"	"snoRNA"
"ENSG00000281842"	"MIR1291"	"12"	48654444	48654530	-1	"q13.11"	"miRNA"
"ENSG00000283621"	"MIR6759"	"12"	57748618	57748682	-1	"q14.1"	"miRNA"
"ENSG00000283793"	"MIR6861"	"12"	112163258	112163321	-1	"q24.13"	"miRNA"
"ENSG00000207967"	"MIR620"	"12"	116148560	116148654	-1	"q24.21"	"miRNA"
"ENSG00000283603"	"MIR4302"	"12"	25874020	25874079	-1	"p12.1"	"miRNA"
"ENSG00000264405"	"MIR3913-1"	"12"	69584722	69584823	-1	"q15"	"miRNA"
"ENSG00000265526"	"MIR4304"	"12"	123010667	123010728	-1	"q24.31"	"miRNA"
"ENSG00000200830"	"RN7SKP134"	"12"	14553702	14553970	-1	"p13.1"	"misc_RNA"
"ENSG00000283998"	"MIR492"	"12"	94834398	94834513	1	"q22"	"miRNA"
"ENSG00000221479"	"MIR1251"	"12"	97491909	97491978	1	"q23.1"	"miRNA"
"ENSG00000239190"	"RNU6-717P"	"12"	133238335	133238438	-1	"q24.33"	"snRNA"
"ENSG00000200795"	"RNU4-1"	"12"	120293097	120293237	-1	"q24.23"	"snRNA"
"ENSG00000252858"	"RNU6-1271P"	"12"	76139567	76139671	1	"q21.2"	"snRNA"
"ENSG00000253089"	"RNU1-104P"	"12"	127321355	127321529	1	"q24.32"	"snRNA"
"ENSG00000276878"	"MIR6074"	"12"	66023620	66023726	-1	"q14.3"	"miRNA"
"ENSG00000240481"	"RN7SL38P"	"12"	24706788	24707083	1	"p12.1"	"misc_RNA"
"ENSG00000253063"	"RNU6-494P"	"12"	32477382	32477471	-1	"p11.21"	"snRNA"
"ENSG00000201324"	"RNU6-361P"	"12"	108926435	108926541	-1	"q24.11"	"snRNA"
"ENSG00000283476"	"MIR1279"	"12"	69273157	69273218	-1	"q15"	"miRNA"
"ENSG00000283768"	"MIR1178"	"12"	119713634	119713724	-1	"q24.23"	"miRNA"
"ENSG00000264906"	"MIR4494"	"12"	47364186	47364269	-1	"q13.11"	"miRNA"
"ENSG00000266655"	"MIR3908"	"12"	123536409	123536534	1	"q24.31"	"miRNA"
"ENSG00000200516"	"RNA5SP378"	"12"	131801315	131801434	-1	"q24.33"	"rRNA_pseudogene"
"ENSG00000212443"	"SNORA53"	"12"	98599635	98599883	1	"q23.1"	"snoRNA"
"ENSG00000284143"	"MIR4700"	"12"	120723193	120723266	1	"q24.31"	"miRNA"
"ENSG00000206612"	"SNORA2A"	"12"	48656648	48656782	-1	"q13.11"	"snoRNA"
"ENSG00000200483"	"RNU6-1017P"	"12"	131815263	131815368	-1	"q24.33"	"snRNA"
"ENSG00000252207"	"RNA5SP365"	"12"	89726936	89727042	1	"q21.33"	"rRNA_pseudogene"
"ENSG00000221564"	"RNU6ATAC42P"	"12"	64939023	64939117	1	"q14.3"	"snRNA"
"ENSG00000212496"	"RNU6-1093P"	"12"	50256238	50256344	-1	"q13.12"	"snRNA"
"ENSG00000200885"	"RNU1-146P"	"12"	19724435	19724599	1	"p12.3"	"snRNA"
"ENSG00000241413"	"RN7SL441P"	"12"	109866214	109866509	-1	"q24.11"	"misc_RNA"
"ENSG00000239082"	"RNU7-170P"	"12"	121908103	121908163	1	"q24.31"	"snRNA"
"ENSG00000266043"	"MIR3649"	"12"	1660315	1660380	-1	"p13.33"	"miRNA"
"ENSG00000265227"	"MIR4699"	"12"	81158388	81158461	1	"q21.31"	"miRNA"
"ENSG00000252886"	"RN7SKP197"	"12"	119631090	119631386	-1	"q24.23"	"misc_RNA"
"ENSG00000244391"	"RN7SL330P"	"12"	94361220	94361526	1	"q22"	"misc_RNA"
"ENSG00000278520"	"MIR7851"	"12"	42323700	42323859	-1	"q12"	"miRNA"
"ENSG00000252823"	"RNU6-148P"	"12"	89754059	89754152	1	"q21.33"	"snRNA"
"ENSG00000201435"	"RNU4-24P"	"12"	96303375	96303513	-1	"q23.1"	"snRNA"
"ENSG00000207099"	"RNU6-166P"	"12"	65095749	65095855	1	"q14.3"	"snRNA"
"ENSG00000200247"	"RNU6-254P"	"12"	19445949	19446055	-1	"p12.3"	"snRNA"
"ENSG00000207586"	"MIR135A2"	"12"	97563812	97563911	1	"q23.1"	"miRNA"
"ENSG00000264037"	"MIR4472-2"	"12"	116428252	116428318	-1	"q24.22"	"miRNA"
"ENSG00000222890"	"RNU6-1068P"	"12"	101411357	101411459	1	"q23.2"	"snRNA"
"ENSG00000252415"	"RNU6-1012P"	"12"	73679188	73679296	-1	"q21.1"	"snRNA"
"ENSG00000252269"	"RNU4ATAC12P"	"12"	132995190	132995302	-1	"q24.33"	"snRNA"
"ENSG00000264295"	"MIR3922"	"12"	104591633	104591716	1	"q23.3"	"miRNA"
"ENSG00000263537"	"RN7SL387P"	"12"	110625645	110625917	-1	"q24.11"	"misc_RNA"
"ENSG00000252220"	"RNU6-977P"	"12"	83021890	83021992	1	"q21.31"	"snRNA"
"ENSG00000202249"	"RNU5E-5P"	"12"	101466705	101466820	1	"q23.2"	"snRNA"
"ENSG00000202187"	"RNA5SP355"	"12"	28505394	28505528	1	"p11.22"	"rRNA_pseudogene"
"ENSG00000251898"	"SCARNA11"	"12"	6581474	6581609	-1	"p13.31"	"scaRNA"
"ENSG00000199415"	"RNA5SP370"	"12"	104125236	104125356	1	"q23.3"	"rRNA_pseudogene"
"ENSG00000252747"	"RNA5SP364"	"12"	88051701	88051778	1	"q21.32"	"rRNA_pseudogene"
"ENSG00000222744"	"RN7SKP166"	"12"	66292683	66292987	1	"q14.3"	"misc_RNA"
"ENSG00000207031"	"SNORD59A"	"12"	56645027	56645101	-1	"q13.3"	"snoRNA"
"ENSG00000223046"	"RNA5SP369"	"12"	101836820	101836927	1	"q23.2"	"rRNA_pseudogene"
"ENSG00000206897"	"SNORA9B"	"12"	123616708	123616840	1	"q24.31"	"snoRNA"
"ENSG00000201198"	"RNU6-879P"	"12"	57415296	57415403	1	"q13.3"	"snRNA"
"ENSG00000222255"	"RNU6-101P"	"12"	101765406	101765509	-1	"q23.2"	"snRNA"
"ENSG00000283475"	"MIR1244-4"	"12"	12111952	12112036	1	"p13.2"	"miRNA"
"ENSG00000284360"	"MIR6125"	"12"	62260359	62260454	1	"q14.1"	"miRNA"
"ENSG00000284425"	"MIR8072"	"12"	123364764	123364843	-1	"q24.31"	"miRNA"
"ENSG00000199551"	"RNU6-545P"	"12"	12226674	12226777	1	"p13.2"	"snRNA"
"ENSG00000243854"	"RN7SL67P"	"12"	19303480	19303775	1	"p12.3"	"misc_RNA"
"ENSG00000206749"	"RNU6-1083P"	"12"	57806154	57806260	-1	"q14.1"	"snRNA"
"ENSG00000251788"	"RNU5A-7P"	"12"	64228560	64228675	-1	"q14.2"	"snRNA"
"ENSG00000244112"	"RN7SL508P"	"12"	118993857	118994159	1	"q24.23"	"misc_RNA"
"ENSG00000252186"	"RNU6-781P"	"12"	6709452	6709552	1	"p13.31"	"snRNA"
"ENSG00000207414"	"RNU6-768P"	"12"	101199271	101199377	-1	"q23.1"	"snRNA"
"ENSG00000252364"	"RNA5SP360"	"12"	41658676	41658793	1	"q12"	"rRNA_pseudogene"
"ENSG00000207571"	"MIR615"	"12"	54033950	54034045	1	"q13.13"	"miRNA"
"ENSG00000266099"	"MIR5700"	"12"	94561789	94561859	1	"q22"	"miRNA"
"ENSG00000221439"	"RNU4ATAC16P"	"12"	781133	781258	1	"p13.33"	"snRNA"
"ENSG00000265388"	"RN7SL391P"	"12"	6344554	6344837	1	"p13.31"	"misc_RNA"
"ENSG00000206992"	"RNU6-574P"	"12"	51987657	51987763	1	"q13.13"	"snRNA"
"ENSG00000244091"	"RN7SL483P"	"12"	94515476	94515760	1	"q22"	"misc_RNA"
"ENSG00000207313"	"SNORA2B"	"12"	48667457	48667593	-1	"q13.11"	"snoRNA"
"ENSG00000251781"	"RNA5SP356"	"12"	30306431	30306524	-1	"p11.22"	"rRNA_pseudogene"
"ENSG00000202034"	"RNU6-399P"	"12"	62545582	62545679	-1	"q14.1"	"snRNA"
"ENSG00000243015"	"RN7SL737P"	"12"	93509487	93509768	1	"q22"	"misc_RNA"
"ENSG00000199843"	"RNA5SP358"	"12"	38161466	38161582	-1	"q12"	"rRNA_pseudogene"
"ENSG00000275770"	"MIR6505"	"12"	48132797	48132867	1	"q13.11"	"miRNA"
"ENSG00000265345"	"MIR5188"	"12"	124915547	124915659	1	"q24.31"	"miRNA"
"ENSG00000221476"	"MIR1827"	"12"	100189884	100189949	1	"q23.1"	"miRNA"
"ENSG00000276908"	"MIR7106"	"12"	113159113	113159177	-1	"q24.13"	"miRNA"
"ENSG00000252008"	"RNU6-927P"	"12"	124901512	124901611	1	"q24.31"	"snRNA"
"ENSG00000200296"	"RNU1-83P"	"12"	62850738	62850901	-1	"q14.2"	"snRNA"
"ENSG00000283677"	"MIR3913-2"	"12"	69584723	69584822	1	"q15"	"miRNA"
"ENSG00000201579"	"RNU6-343P"	"12"	56588518	56588621	1	"q13.3"	"snRNA"
"ENSG00000264978"	"RN7SL630P"	"12"	93831076	93831372	1	"q22"	"misc_RNA"
"ENSG00000199824"	"RNU6-199P"	"12"	51162901	51163007	1	"q13.13"	"snRNA"
"ENSG00000251747"	"RNU7-60P"	"12"	11546479	11546540	1	"p13.2"	"snRNA"
"ENSG00000200345"	"RNU6-485P"	"12"	7118785	7118891	1	"p13.31"	"snRNA"
"ENSG00000265635"	"MIR3612"	"12"	128294092	128294178	1	"q24.32"	"miRNA"
"ENSG00000266610"	"RN7SL176P"	"12"	100158502	100158765	-1	"q23.1"	"misc_RNA"
"ENSG00000252393"	"RNU6-1004P"	"12"	121604902	121605012	1	"q24.31"	"snRNA"
"ENSG00000222210"	"RN7SKP65"	"12"	57977965	57978277	-1	"q14.1"	"misc_RNA"
"ENSG00000222932"	"RNU6-172P"	"12"	101796410	101796502	-1	"q23.2"	"snRNA"
"ENSG00000283759"	"MIR614"	"12"	12915829	12915918	1	"p13.1"	"miRNA"
"ENSG00000284011"	"MIR6502"	"12"	66251082	66251157	1	"q14.3"	"miRNA"
"ENSG00000240993"	"RN7SL459P"	"12"	19176288	19176589	-1	"p12.3"	"misc_RNA"
"ENSG00000264201"	"MIR4701"	"12"	48771975	48772037	-1	"q13.12"	"miRNA"
"ENSG00000202471"	"RNU4-20P"	"12"	59586793	59586943	-1	"q14.1"	"snRNA"
"ENSG00000199179"	"MIRLET7I"	"12"	62603686	62603769	1	"q14.1"	"miRNA"
"ENSG00000253053"	"RN7SKP289"	"12"	53816185	53816479	1	"q13.13"	"misc_RNA"
"ENSG00000222880"	"RN7SKP261"	"12"	80343515	80343792	-1	"q21.31"	"misc_RNA"
"ENSG00000201168"	"RNA5SP368"	"12"	101779814	101779929	1	"q23.2"	"rRNA_pseudogene"
"ENSG00000212298"	"RNU6-1009P"	"12"	64204793	64204899	1	"q14.2"	"snRNA"
"ENSG00000283507"	"MIR1302-1"	"12"	112695034	112695176	-1	"q24.13"	"miRNA"
"ENSG00000201476"	"RNA5SP353"	"12"	13440884	13441001	-1	"p13.1"	"rRNA_pseudogene"
"ENSG00000273700"	"MIR6760"	"12"	111304142	111304209	1	"q24.12"	"miRNA"
"ENSG00000264028"	"RN7SL744P"	"12"	54344610	54344876	1	"q13.13"	"misc_RNA"
"ENSG00000202534"	"RNU6-1329P"	"12"	92952639	92952745	1	"q22"	"snRNA"
"ENSG00000284152"	"MIR6758"	"12"	57512688	57512750	1	"q13.3"	"miRNA"
"ENSG00000284503"	"MIR3652"	"12"	103930425	103930555	1	"q23.3"	"miRNA"
"ENSG00000277062"	"RN7SL88P"	"12"	96101951	96102249	-1	"q23.1"	"misc_RNA"
"ENSG00000252206"	"RNU7-40P"	"12"	56352387	56352450	-1	"q13.3"	"snRNA"
"ENSG00000265093"	"RN7SL246P"	"12"	45874035	45874330	1	"q12"	"misc_RNA"
"ENSG00000284388"	"MIR4496"	"12"	108635810	108635870	1	"q24.11"	"miRNA"
"ENSG00000240205"	"RN7SL865P"	"12"	115717725	115718013	1	"q24.21"	"misc_RNA"
"ENSG00000212345"	"RNU6-700P"	"12"	9624122	9624228	-1	"p13.31"	"snRNA"
"ENSG00000201296"	"RNU4-41P"	"12"	98417896	98418038	-1	"q23.1"	"snRNA"
"ENSG00000283803"	"MIR3198-2"	"12"	54231397	54231476	-1	"q13.13"	"miRNA"
"ENSG00000207789"	"MIR26A2"	"12"	57824609	57824692	-1	"q14.1"	"miRNA"
"ENSG00000272028"	"RNU6-87P"	"12"	51014134	51014241	-1	"q13.12"	"snRNA"
"ENSG00000201780"	"RNU6-275P"	"12"	8484746	8484852	1	"p13.31"	"snRNA"
"ENSG00000272435"	"RNA5SP357"	"12"	34205699	34205817	1	"p11.1"	"rRNA_pseudogene"
"ENSG00000111647"	"UHRF1BP1L"	"12"	100028455	100142874	-1	"q23.1"	"protein_coding"
"ENSG00000090615"	"GOLGA3"	"12"	132768914	132829078	-1	"q24.33"	"protein_coding"
"ENSG00000196458"	"ZNF605"	"12"	132918306	132956306	-1	"q24.33"	"protein_coding"
"ENSG00000176383"	"B3GNT4"	"12"	122203681	122208952	1	"q24.31"	"protein_coding"
"ENSG00000139719"	"VPS33A"	"12"	122229564	122266521	-1	"q24.31"	"protein_coding"
"ENSG00000256560"	"LINC01486"	"12"	109354083	109359488	-1	"q24.11"	"lincRNA"
"ENSG00000284934"	"DIABLO"	"12"	122207662	122227534	-1	"q24.31"	"protein_coding"
"ENSG00000214203"	"RPS4XP1"	"12"	100009052	100009838	-1	"q23.1"	"processed_pseudogene"
"ENSG00000110906"	"KCTD10"	"12"	109448655	109477359	-1	"q24.11"	"protein_coding"
"ENSG00000139636"	"LMBR1L"	"12"	49096551	49110900	-1	"q13.12"	"protein_coding"
"ENSG00000174527"	"MYO1H"	"12"	109347903	109455523	1	"q24.11"	"protein_coding"
"ENSG00000072609"	"CHFR"	"12"	132822187	132956304	-1	"q24.33"	"protein_coding"
"ENSG00000232888"	"RPS11P5"	"12"	132825701	132826184	1	"q24.33"	"processed_pseudogene"
"ENSG00000184047"	"DIABLO"	"12"	122207663	122227456	-1	"q24.31"	"protein_coding"
"ENSG00000139445"	"FOXN4"	"12"	109277978	109309284	-1	"q24.11"	"protein_coding"
"ENSG00000158113"	"LRRC43"	"12"	122167738	122203471	1	"q24.31"	"protein_coding"
"ENSG00000204671"	"IL31"	"12"	122172030	122174199	-1	"q24.31"	"protein_coding"
"ENSG00000175727"	"MLXIP"	"12"	122078756	122147344	1	"q24.31"	"protein_coding"
"ENSG00000094914"	"AAAS"	"12"	53307457	53324864	-1	"q13.13"	"protein_coding"
"ENSG00000158104"	"HPD"	"12"	121839527	121863596	-1	"q24.31"	"protein_coding"
"ENSG00000015153"	"YAF2"	"12"	42157104	42238349	-1	"q12"	"protein_coding"
"ENSG00000188735"	"TMEM120B"	"12"	121712752	121783001	1	"q24.31"	"protein_coding"
"ENSG00000139714"	"MORN3"	"12"	121648742	121672631	-1	"q24.31"	"protein_coding"
"ENSG00000110887"	"DAO"	"12"	108858932	108901043	1	"q24.11"	"protein_coding"
"ENSG00000139220"	"PPFIA2"	"12"	81257975	81759553	-1	"q21.31"	"protein_coding"
"ENSG00000090382"	"LYZ"	"12"	69348341	69354234	1	"q15"	"protein_coding"
"ENSG00000257818"	"C1GALT1P1"	"12"	69284397	69285485	1	"q15"	"processed_pseudogene"
"ENSG00000185684"	"EP400P1"	"12"	132084283	132131639	1	"q24.33"	"transcribed_unprocessed_pseudogene"
"ENSG00000075035"	"WSCD2"	"12"	108129288	108250537	1	"q23.3"	"protein_coding"
"ENSG00000110851"	"PRDM4"	"12"	107732871	107761272	-1	"q23.3"	"protein_coding"
"ENSG00000245017"	"LINC02453"	"12"	98485544	98503855	-1	"q23.1"	"lincRNA"
"ENSG00000198598"	"MMP17"	"12"	131828393	131851783	1	"q24.33"	"protein_coding"
"ENSG00000227825"	"SLC9A7P1"	"12"	98453835	98457145	-1	"q23.1"	"transcribed_processed_pseudogene"
"ENSG00000174243"	"DDX23"	"12"	48829756	48852842	-1	"q13.12"	"protein_coding"
"ENSG00000198812"	"LRRC10"	"12"	69608564	69611162	-1	"q15"	"protein_coding"
"ENSG00000257747"	"LINC02426"	"12"	81953719	81993133	1	"q21.31"	"lincRNA"
"ENSG00000127325"	"BEST3"	"12"	69643360	69699476	-1	"q15"	"protein_coding"
"ENSG00000166153"	"DEPDC4"	"12"	100203669	100267079	-1	"q23.1"	"protein_coding"
"ENSG00000139168"	"ZCRB1"	"12"	42312086	42326118	-1	"q12"	"protein_coding"
"ENSG00000238105"	"GOLGA2P5"	"12"	100156357	100173659	-1	"q23.1"	"transcribed_unprocessed_pseudogene"
"ENSG00000075089"	"ACTR6"	"12"	100199122	100241865	1	"q23.1"	"protein_coding"
"ENSG00000139174"	"PRICKLE1"	"12"	42456757	42590355	-1	"q12"	"protein_coding"
"ENSG00000127720"	"METTL25"	"12"	82358528	82479239	1	"q21.31"	"protein_coding"
"ENSG00000133773"	"CCDC59"	"12"	82223681	82358805	-1	"q21.31"	"protein_coding"
"ENSG00000134283"	"PPHLN1"	"12"	42238447	42459715	1	"q12"	"protein_coding"
"ENSG00000136021"	"SCYL2"	"12"	100267140	100341724	1	"q23.1"	"protein_coding"
"ENSG00000256563"	"NANOGNBP2"	"12"	132972338	132972890	-1	"q24.33"	"processed_pseudogene"
"ENSG00000179104"	"TMTC2"	"12"	82686880	83134870	1	"q21.31"	"protein_coding"
"ENSG00000213270"	"RPL6P25"	"12"	83151331	83152190	1	"q21.31"	"processed_pseudogene"
"ENSG00000072041"	"SLC6A15"	"12"	84859491	84913615	-1	"q21.31"	"protein_coding"
"ENSG00000151148"	"UBE3B"	"12"	109477402	109536705	1	"q24.11"	"protein_coding"
"ENSG00000185591"	"SP1"	"12"	53380176	53416446	1	"q13.13"	"protein_coding"
"ENSG00000135409"	"AMHR2"	"12"	53423855	53431672	1	"q13.13"	"protein_coding"
"ENSG00000179520"	"SLC17A8"	"12"	100357079	100422059	1	"q23.1"	"protein_coding"
"ENSG00000012504"	"NR1H4"	"12"	100473708	100564414	1	"q23.1"	"protein_coding"
"ENSG00000231738"	"TSPAN19"	"12"	85014311	85036277	-1	"q21.31"	"protein_coding"
"ENSG00000133640"	"LRRIQ1"	"12"	85036314	85264457	1	"q21.31"	"protein_coding"
"ENSG00000180318"	"ALX1"	"12"	85280220	85301784	1	"q21.31"	"protein_coding"
"ENSG00000127328"	"RAB3IP"	"12"	69738681	69823204	1	"q15"	"protein_coding"
"ENSG00000198774"	"RASSF9"	"12"	85800703	85836409	-1	"q21.31"	"protein_coding"
"ENSG00000133636"	"NTS"	"12"	85874295	85882992	1	"q21.31"	"protein_coding"
"ENSG00000182050"	"MGAT4C"	"12"	85955666	86838904	-1	"q21.32"	"protein_coding"
"ENSG00000139354"	"GAS2L3"	"12"	100573683	100628288	1	"q23.1"	"protein_coding"
"ENSG00000242850"	"RPL23AP68"	"12"	87169985	87170429	-1	"q21.32"	"processed_pseudogene"
"ENSG00000257648"	"CYCSP30"	"12"	87750142	87750313	1	"q21.32"	"processed_pseudogene"
"ENSG00000258128"	"MKRN9P"	"12"	87782163	87784568	-1	"q21.32"	"transcribed_processed_pseudogene"
"ENSG00000257912"	"LINC02258"	"12"	87795733	87802028	1	"q21.32"	"lincRNA"
"ENSG00000240721"	"RPS4XP15"	"12"	87944885	87950819	1	"q21.32"	"processed_pseudogene"
"ENSG00000111596"	"CNOT2"	"12"	70242994	70354993	1	"q15"	"protein_coding"
"ENSG00000205352"	"PRR13"	"12"	53441678	53446645	1	"q13.13"	"protein_coding"
"ENSG00000139625"	"MAP3K12"	"12"	53479669	53500063	-1	"q13.13"	"protein_coding"
"ENSG00000139428"	"MMAB"	"12"	109553715	109573580	-1	"q24.11"	"protein_coding"
"ENSG00000197111"	"PCBP2"	"12"	53452102	53481162	1	"q13.13"	"protein_coding"
"ENSG00000151572"	"ANO4"	"12"	100717526	101128641	1	"q23.1"	"protein_coding"
"ENSG00000110921"	"MVK"	"12"	109573255	109598125	1	"q24.11"	"protein_coding"
"ENSG00000257613"	"LINC01481"	"12"	70219132	70221862	-1	"q15"	"lincRNA"
"ENSG00000256870"	"SLC5A8"	"12"	101155493	101210407	-1	"q23.2"	"protein_coding"
"ENSG00000166268"	"MYRFL"	"12"	69825304	69959097	1	"q15"	"protein_coding"
"ENSG00000165805"	"C12orf50"	"12"	87980035	88034037	-1	"q21.32"	"protein_coding"
"ENSG00000282977"	"PCBP2-OT1"	"12"	53464468	53465057	1	"q13.13"	"non_coding"
"ENSG00000198707"	"CEP290"	"12"	88049014	88142088	-1	"q21.32"	"protein_coding"
"ENSG00000120800"	"UTP20"	"12"	101280105	101386618	1	"q23.2"	"protein_coding"
"ENSG00000214760"	"RPL21P1"	"12"	122364782	122365632	1	"q24.31"	"processed_pseudogene"
"ENSG00000257097"	"CLIP1-AS1"	"12"	122395542	122400857	1	"q24.31"	"lincRNA"
"ENSG00000130779"	"CLIP1"	"12"	122271432	122422632	-1	"q24.31"	"protein_coding"
"ENSG00000133641"	"C12orf29"	"12"	88033846	88050160	1	"q21.32"	"protein_coding"
"ENSG00000139438"	"FAM222A"	"12"	109714228	109770507	1	"q24.11"	"protein_coding"
"ENSG00000255650"	"FAM222A-AS1"	"12"	109734166	109773508	-1	"q24.11"	"antisense"
"ENSG00000120805"	"ARL1"	"12"	101393116	101407772	-1	"q23.2"	"protein_coding"
"ENSG00000033030"	"ZCCHC8"	"12"	122471600	122501073	-1	"q24.31"	"protein_coding"
"ENSG00000239413"	"RPS27P23"	"12"	101424441	101424691	1	"q23.2"	"processed_pseudogene"
"ENSG00000166211"	"SPIC"	"12"	101475421	101486997	1	"q23.2"	"protein_coding"
"ENSG00000111011"	"RSRC2"	"12"	122503454	122527000	-1	"q24.31"	"protein_coding"
"ENSG00000111199"	"TRPV4"	"12"	109783085	109833401	-1	"q24.11"	"protein_coding"
"ENSG00000111669"	"TPI1"	"12"	6867119	6870948	1	"p13.31"	"protein_coding"
"ENSG00000135643"	"KCNMB4"	"12"	70366290	70434292	1	"q15"	"protein_coding"
"ENSG00000248593"	"DSTNP2"	"12"	6884682	6885786	1	"p13.31"	"transcribed_unprocessed_pseudogene"
